Number of measurement points: 10918
Sample Rate (Hz): 100
Low limit Ch0 (V): -5
Upper limit Ch0 (V): 5
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
107	1.07	-0.0223770441953093	-1.96333338227123
108	1.08	-0.0223770441953093	-1.9620437102858
109	1.09	-0.0236667161807418	-1.96075403830037
110	1.1	-0.0236667161807418	-1.96075403830037
111	1.11	-0.0223770441953093	-1.96075403830037
112	1.12	-0.0223770441953093	-1.95946436631493
113	1.13	-0.0236667161807418	-1.95946436631493
114	1.14	-0.0236667161807418	-1.9581746943295
115	1.15	-0.0236667161807418	-1.9581746943295
116	1.16	-0.0262460601516068	-1.95688502234407
117	1.17	-0.0236667161807418	-1.95688502234407
118	1.18	-0.0223770441953093	-1.95559535035864
119	1.19	-0.0249563881661743	-1.9543056783732
120	1.2	-0.0249563881661743	-1.9543056783732
121	1.21	-0.0223770441953093	-1.95301600638777
122	1.22	-0.0223770441953093	-1.95301600638777
123	1.23	-0.0249563881661743	-1.95172633440234
124	1.24	-0.0249563881661743	-1.95172633440234
125	1.25	-0.0223770441953093	-1.95172633440234
126	1.26	-0.0223770441953093	-1.95043666241691
127	1.27	-0.0236667161807418	-1.94914699043147
128	1.28	-0.0236667161807418	-1.94914699043147
129	1.29	-0.0223770441953093	-1.94785731844604
130	1.3	-0.0236667161807418	-1.94785731844604
131	1.31	-0.0236667161807418	-1.94656764646061
132	1.32	-0.0236667161807418	-1.94656764646061
133	1.33	-0.0223770441953093	-1.94527797447518
134	1.34	-0.0249563881661743	-1.94527797447518
135	1.35	-0.0236667161807418	-1.94398830248974
136	1.36	-0.0236667161807418	-1.94398830248974
137	1.37	-0.0223770441953093	-1.94398830248974
138	1.38	-0.0236667161807418	-1.94269863050431
139	1.39	-0.0249563881661743	-1.94269863050431
140	1.4	-0.0236667161807418	-1.94140895851888
141	1.41	-0.0236667161807418	-1.94140895851888
142	1.42	-0.0236667161807418	-1.94011928653345
143	1.43	-0.0236667161807418	-1.94011928653345
144	1.44	-0.0236667161807418	-1.93882961454801
145	1.45	-0.0223770441953093	-1.93753994256258
146	1.46	-0.0236667161807418	-1.93753994256258
147	1.47	-0.0236667161807418	-1.93753994256258
148	1.48	-0.0236667161807418	-1.93625027057715
149	1.49	-0.0236667161807418	-1.93625027057715
150	1.5	-0.0249563881661743	-1.93496059859172
151	1.51	-0.0223770441953093	-1.93496059859172
152	1.52	-0.0223770441953093	-1.93367092660628
153	1.53	-0.0236667161807418	-1.93367092660628
154	1.54	-0.0236667161807418	-1.93367092660628
155	1.55	-0.0236667161807418	-1.93367092660628
156	1.56	-0.0236667161807418	-1.93238125462085
157	1.57	-0.0223770441953093	-1.93109158263542
158	1.58	-0.0249563881661743	-1.93109158263542
159	1.59	-0.0236667161807418	-1.93109158263542
160	1.6	-0.0223770441953093	-1.93109158263542
161	1.61	-0.0236667161807418	-1.92980191064999
162	1.62	-0.0236667161807418	-1.92980191064999
163	1.63	-0.0223770441953093	-1.92851223866455
164	1.64	-0.0236667161807418	-1.92851223866455
165	1.65	-0.0236667161807418	-1.92722256667912
166	1.66	-0.0249563881661743	-1.92722256667912
167	1.67	-0.0236667161807418	-1.92722256667912
168	1.68	-0.0249563881661743	-1.92722256667912
169	1.69	-0.0236667161807418	-1.92593289469369
170	1.7	-0.0249563881661743	-1.92593289469369
171	1.71	-0.0223770441953093	-1.92593289469369
172	1.72	-0.0236667161807418	-1.92464322270826
173	1.73	-0.0236667161807418	-1.92464322270826
174	1.74	-0.0249563881661743	-1.92464322270826
175	1.75	-0.0223770441953093	-1.92335355072282
176	1.76	-0.0236667161807418	-1.92335355072282
177	1.77	-0.0249563881661743	-1.92077420675196
178	1.78	-0.0249563881661743	-1.92206387873739
179	1.79	-0.0249563881661743	-1.92206387873739
180	1.8	-0.0236667161807418	-1.92077420675196
181	1.81	-0.0236667161807418	-1.91948453476653
182	1.82	-0.0236667161807418	-1.91948453476653
183	1.83	-0.0236667161807418	-1.91948453476653
184	1.84	-0.0249563881661743	-1.91948453476653
185	1.85	-0.0236667161807418	-1.91819486278109
186	1.86	-0.0249563881661743	-1.91690519079566
187	1.87	-0.0236667161807418	-1.91690519079566
188	1.88	-0.0262460601516068	-1.91690519079566
189	1.89	-0.0249563881661743	-1.91690519079566
190	1.9	-0.0236667161807418	-1.91561551881023
191	1.91	-0.0236667161807418	-1.9143258468248
192	1.92	-0.0249563881661743	-1.9143258468248
193	1.93	-0.0249563881661743	-1.9143258468248
194	1.94	-0.0249563881661743	-1.91303617483936
195	1.95	-0.0236667161807418	-1.91303617483936
196	1.96	-0.0249563881661743	-1.91174650285393
197	1.97	-0.0249563881661743	-1.91174650285393
198	1.98	-0.0236667161807418	-1.9104568308685
199	1.99	-0.0249563881661743	-1.9104568308685
200	2	-0.0249563881661743	-1.90916715888306
201	2.01	-0.0236667161807418	-1.90916715888306
202	2.02	-0.0236667161807418	-1.90916715888306
203	2.03	-0.0249563881661743	-1.90787748689763
204	2.04	-0.0249563881661743	-1.90787748689763
205	2.05	-0.0223770441953093	-1.9065878149122
206	2.06	-0.0249563881661743	-1.9065878149122
207	2.07	-0.0236667161807418	-1.90529814292677
208	2.08	-0.0262460601516068	-1.90529814292677
209	2.09	-0.0236667161807418	-1.90400847094133
210	2.1	-0.0249563881661743	-1.90400847094133
211	2.11	-0.0249563881661743	-1.90400847094133
212	2.12	-0.0262460601516068	-1.9027187989559
213	2.13	-0.0236667161807418	-1.9027187989559
214	2.14	-0.0249563881661743	-1.90142912697047
215	2.15	-0.0249563881661743	-1.90142912697047
216	2.16	-0.0249563881661743	-1.90013945498504
217	2.17	-0.0236667161807418	-1.90013945498504
218	2.18	-0.0249563881661743	-1.8988497829996
219	2.19	-0.0262460601516068	-1.89756011101417
220	2.2	-0.0236667161807418	-1.8988497829996
221	2.21	-0.0236667161807418	-1.89756011101417
222	2.22	-0.0262460601516068	-1.89756011101417
223	2.23	-0.0249563881661743	-1.89627043902874
224	2.24	-0.0249563881661743	-1.89498076704331
225	2.25	-0.0249563881661743	-1.89369109505787
226	2.26	-0.0236667161807418	-1.89369109505787
227	2.27	-0.0249563881661743	-1.89369109505787
228	2.28	-0.0249563881661743	-1.89240142307244
229	2.29	-0.0249563881661743	-1.89240142307244
230	2.3	-0.0249563881661743	-1.89240142307244
231	2.31	-0.0236667161807418	-1.89111175108701
232	2.32	-0.0249563881661743	-1.89111175108701
233	2.33	-0.0249563881661743	-1.88982207910158
234	2.34	-0.0262460601516068	-1.88853240711614
235	2.35	-0.0236667161807418	-1.88853240711614
236	2.36	-0.0236667161807418	-1.88853240711614
237	2.37	-0.0249563881661743	-1.88724273513071
238	2.38	-0.0249563881661743	-1.88724273513071
239	2.39	-0.0249563881661743	-1.88595306314528
240	2.4	-0.0236667161807418	-1.88595306314528
241	2.41	-0.0236667161807418	-1.88595306314528
242	2.42	-0.0249563881661743	-1.88466339115985
243	2.43	-0.0249563881661743	-1.88466339115985
244	2.44	-0.0236667161807418	-1.88337371917441
245	2.45	-0.0249563881661743	-1.88208404718898
246	2.46	-0.0236667161807418	-1.88208404718898
247	2.47	-0.0249563881661743	-1.88208404718898
248	2.48	-0.0236667161807418	-1.88079437520355
249	2.49	-0.0262460601516068	-1.87950470321812
250	2.5	-0.0249563881661743	-1.87821503123268
251	2.51	-0.0236667161807418	-1.87821503123268
252	2.52	-0.0249563881661743	-1.87821503123268
253	2.53	-0.0249563881661743	-1.87692535924725
254	2.54	-0.0249563881661743	-1.87692535924725
255	2.55	-0.0236667161807418	-1.87563568726182
256	2.56	-0.0249563881661743	-1.87434601527639
257	2.57	-0.0249563881661743	-1.87434601527639
258	2.58	-0.0249563881661743	-1.87305634329095
259	2.59	-0.0236667161807418	-1.87305634329095
260	2.6	-0.0249563881661743	-1.87176667130552
261	2.61	-0.0249563881661743	-1.87176667130552
262	2.62	-0.0249563881661743	-1.86918732733466
263	2.63	-0.0223770441953093	-1.86918732733466
264	2.64	-0.0249563881661743	-1.86918732733466
265	2.65	-0.0236667161807418	-1.86789765534922
266	2.66	-0.0236667161807418	-1.86789765534922
267	2.67	-0.0236667161807418	-1.86789765534922
268	2.68	-0.0236667161807418	-1.86660798336379
269	2.69	-0.0236667161807418	-1.86531831137836
270	2.7	-0.0223770441953093	-1.86402863939293
271	2.71	-0.0223770441953093	-1.86402863939293
272	2.72	-0.0223770441953093	-1.86402863939293
273	2.73	-0.0210873722098768	-1.86144929542206
274	2.74	-0.0197977002244443	-1.86144929542206
275	2.75	-0.0197977002244443	-1.86015962343663
276	2.76	-0.0197977002244443	-1.86015962343663
277	2.77	-0.0197977002244443	-1.86015962343663
278	2.78	-0.0197977002244443	-1.8588699514512
279	2.79	-0.0197977002244443	-1.85758027946576
280	2.8	-0.0210873722098768	-1.85758027946576
281	2.81	-0.0197977002244443	-1.85758027946576
282	2.82	-0.0210873722098768	-1.85629060748033
283	2.83	-0.0197977002244443	-1.8550009354949
284	2.84	-0.0223770441953093	-1.85371126350947
285	2.85	-0.0210873722098768	-1.85371126350947
286	2.86	-0.0197977002244443	-1.85371126350947
287	2.87	-0.0210873722098768	-1.85242159152403
288	2.88	-0.0223770441953093	-1.85242159152403
289	2.89	-0.0223770441953093	-1.85242159152403
290	2.9	-0.0223770441953093	-1.8511319195386
291	2.91	-0.0236667161807418	-1.84984224755317
292	2.92	-0.0249563881661743	-1.84984224755317
293	2.93	-0.0236667161807418	-1.84855257556774
294	2.94	-0.0249563881661743	-1.84855257556774
295	2.95	-0.0236667161807418	-1.8472629035823
296	2.96	-0.0249563881661743	-1.8472629035823
297	2.97	-0.0223770441953093	-1.84597323159687
298	2.98	-0.0249563881661743	-1.84468355961144
299	2.99	-0.0236667161807418	-1.84468355961144
300	3	-0.0236667161807418	-1.84339388762601
301	3.01	-0.0210873722098768	-1.84339388762601
302	3.02	-0.0249563881661743	-1.84339388762601
303	3.03	-0.0236667161807418	-1.84210421564057
304	3.04	-0.0236667161807418	-1.84210421564057
305	3.05	-0.0236667161807418	-1.84081454365514
306	3.06	-0.0236667161807418	-1.84081454365514
307	3.07	-0.0249563881661743	-1.83952487166971
308	3.08	-0.0236667161807418	-1.83952487166971
309	3.09	-0.0236667161807418	-1.83823519968428
310	3.1	-0.0249563881661743	-1.83823519968428
311	3.11	-0.0236667161807418	-1.83823519968428
312	3.12	-0.0236667161807418	-1.83694552769884
313	3.13	-0.0236667161807418	-1.83694552769884
314	3.14	-0.0249563881661743	-1.83565585571341
315	3.15	-0.0223770441953093	-1.83565585571341
316	3.16	-0.0236667161807418	-1.83436618372798
317	3.17	-0.0249563881661743	-1.83307651174255
318	3.18	-0.0249563881661743	-1.83307651174255
319	3.19	-0.0223770441953093	-1.83307651174255
320	3.2	-0.0249563881661743	-1.83178683975711
321	3.21	-0.0236667161807418	-1.83049716777168
322	3.22	-0.0249563881661743	-1.83049716777168
323	3.23	-0.0236667161807418	-1.82920749578625
324	3.24	-0.0236667161807418	-1.82920749578625
325	3.25	-0.0236667161807418	-1.82791782380082
326	3.26	-0.0249563881661743	-1.82791782380082
327	3.27	-0.0236667161807418	-1.82662815181538
328	3.28	-0.0249563881661743	-1.82533847982995
329	3.29	-0.0236667161807418	-1.82533847982995
330	3.3	-0.0236667161807418	-1.82404880784452
331	3.31	-0.0223770441953093	-1.82404880784452
332	3.32	-0.0249563881661743	-1.82275913585909
333	3.33	-0.0249563881661743	-1.82275913585909
334	3.34	-0.0249563881661743	-1.82146946387365
335	3.35	-0.0223770441953093	-1.82146946387365
336	3.36	-0.0249563881661743	-1.82017979188822
337	3.37	-0.0249563881661743	-1.82017979188822
338	3.38	-0.0249563881661743	-1.81889011990279
339	3.39	-0.0236667161807418	-1.81760044791736
340	3.4	-0.0236667161807418	-1.81760044791736
341	3.41	-0.0249563881661743	-1.81760044791736
342	3.42	-0.0249563881661743	-1.81631077593192
343	3.43	-0.0236667161807418	-1.81502110394649
344	3.44	-0.0249563881661743	-1.81502110394649
345	3.45	-0.0236667161807418	-1.81373143196106
346	3.46	-0.0236667161807418	-1.81373143196106
347	3.47	-0.0236667161807418	-1.81373143196106
348	3.48	-0.0249563881661743	-1.81115208799019
349	3.49	-0.0236667161807418	-1.81115208799019
350	3.5	-0.0236667161807418	-1.80986241600476
351	3.51	-0.0223770441953093	-1.80986241600476
352	3.52	-0.0249563881661743	-1.80986241600476
353	3.53	-0.0236667161807418	-1.80857274401933
354	3.54	-0.0249563881661743	-1.8072830720339
355	3.55	-0.0223770441953093	-1.8072830720339
356	3.56	-0.0249563881661743	-1.8072830720339
357	3.57	-0.0236667161807418	-1.80599340004846
358	3.58	-0.0236667161807418	-1.80470372806303
359	3.59	-0.0223770441953093	-1.80470372806303
360	3.6	-0.0236667161807418	-1.8034140560776
361	3.61	-0.0236667161807418	-1.80212438409217
362	3.62	-0.0249563881661743	-1.80212438409217
363	3.63	-0.0223770441953093	-1.80083471210673
364	3.64	-0.0249563881661743	-1.80083471210673
365	3.65	-0.0236667161807418	-1.80083471210673
366	3.66	-0.0223770441953093	-1.7995450401213
367	3.67	-0.0236667161807418	-1.79825536813587
368	3.68	-0.0236667161807418	-1.79825536813587
369	3.69	-0.0223770441953093	-1.79696569615044
370	3.7	-0.0236667161807418	-1.79696569615044
371	3.71	-0.0236667161807418	-1.79696569615044
372	3.72	-0.0249563881661743	-1.795676024165
373	3.73	-0.0236667161807418	-1.795676024165
374	3.74	-0.0223770441953093	-1.79438635217957
375	3.75	-0.0236667161807418	-1.79438635217957
376	3.76	-0.0249563881661743	-1.79309668019414
377	3.77	-0.0236667161807418	-1.79309668019414
378	3.78	-0.0236667161807418	-1.79180700820871
379	3.79	-0.0236667161807418	-1.79180700820871
380	3.8	-0.0249563881661743	-1.79051733622327
381	3.81	-0.0223770441953093	-1.78922766423784
382	3.82	-0.0236667161807418	-1.78922766423784
383	3.83	-0.0236667161807418	-1.78793799225241
384	3.84	-0.0249563881661743	-1.78793799225241
385	3.85	-0.0223770441953093	-1.78664832026698
386	3.86	-0.0236667161807418	-1.78793799225241
387	3.87	-0.0236667161807418	-1.78664832026698
388	3.88	-0.0236667161807418	-1.78535864828154
389	3.89	-0.0236667161807418	-1.78535864828154
390	3.9	-0.0236667161807418	-1.78406897629611
391	3.91	-0.0223770441953093	-1.78277930431068
392	3.92	-0.0236667161807418	-1.78277930431068
393	3.93	-0.0223770441953093	-1.78148963232525
394	3.94	-0.0236667161807418	-1.78148963232525
395	3.95	-0.0236667161807418	-1.78148963232525
396	3.96	-0.0236667161807418	-1.78019996033981
397	3.97	-0.0236667161807418	-1.77891028835438
398	3.98	-0.0249563881661743	-1.77891028835438
399	3.99	-0.0236667161807418	-1.77762061636895
400	4	-0.0236667161807418	-1.77762061636895
401	4.01	-0.0223770441953093	-1.77633094438352
402	4.02	-0.0236667161807418	-1.77633094438352
403	4.03	-0.0223770441953093	-1.77504127239808
404	4.04	-0.0236667161807418	-1.77504127239808
405	4.05	-0.0223770441953093	-1.77504127239808
406	4.06	-0.0236667161807418	-1.77375160041265
407	4.07	-0.0249563881661743	-1.77246192842722
408	4.08	-0.0236667161807418	-1.77246192842722
409	4.09	-0.0223770441953093	-1.77246192842722
410	4.1	-0.0249563881661743	-1.77117225644179
411	4.11	-0.0236667161807418	-1.76988258445635
412	4.12	-0.0249563881661743	-1.76859291247092
413	4.13	-0.0236667161807418	-1.76859291247092
414	4.14	-0.0236667161807418	-1.76730324048549
415	4.15	-0.0249563881661743	-1.76601356850006
416	4.16	-0.0236667161807418	-1.76601356850006
417	4.17	-0.0223770441953093	-1.76601356850006
418	4.18	-0.0249563881661743	-1.76472389651462
419	4.19	-0.0236667161807418	-1.76472389651462
420	4.2	-0.0236667161807418	-1.76343422452919
421	4.21	-0.0236667161807418	-1.76343422452919
422	4.22	-0.0249563881661743	-1.76214455254376
423	4.23	-0.0236667161807418	-1.76085488055833
424	4.24	-0.0236667161807418	-1.76085488055833
425	4.25	-0.0223770441953093	-1.76085488055833
426	4.26	-0.0249563881661743	-1.75956520857289
427	4.27	-0.0249563881661743	-1.75827553658746
428	4.28	-0.0236667161807418	-1.75698586460203
429	4.29	-0.0236667161807418	-1.75698586460203
430	4.3	-0.0249563881661743	-1.7556961926166
431	4.31	-0.0223770441953093	-1.75698586460203
432	4.32	-0.0223770441953093	-1.75440652063116
433	4.33	-0.0223770441953093	-1.75440652063116
434	4.34	-0.0249563881661743	-1.75311684864573
435	4.35	-0.0223770441953093	-1.75311684864573
436	4.36	-0.0236667161807418	-1.7518271766603
437	4.37	-0.0236667161807418	-1.7518271766603
438	4.38	-0.0236667161807418	-1.75053750467487
439	4.39	-0.0223770441953093	-1.75053750467487
440	4.4	-0.0223770441953093	-1.75053750467487
441	4.41	-0.0236667161807418	-1.74924783268943
442	4.42	-0.0236667161807418	-1.747958160704
443	4.43	-0.0223770441953093	-1.747958160704
444	4.44	-0.0249563881661743	-1.74666848871857
445	4.45	-0.0236667161807418	-1.74666848871857
446	4.46	-0.0236667161807418	-1.74666848871857
447	4.47	-0.0223770441953093	-1.74537881673314
448	4.48	-0.0236667161807418	-1.74537881673314
449	4.49	-0.0236667161807418	-1.7440891447477
450	4.5	-0.0236667161807418	-1.7440891447477
451	4.51	-0.0223770441953093	-1.74279947276227
452	4.52	-0.0236667161807418	-1.74279947276227
453	4.53	-0.0249563881661743	-1.74279947276227
454	4.54	-0.0236667161807418	-1.74150980077684
455	4.55	-0.0223770441953093	-1.74150980077684
456	4.56	-0.0236667161807418	-1.74150980077684
457	4.57	-0.0236667161807418	-1.74022012879141
458	4.58	-0.0223770441953093	-1.73893045680597
459	4.59	-0.0223770441953093	-1.73893045680597
460	4.6	-0.0236667161807418	-1.73764078482054
461	4.61	-0.0236667161807418	-1.73764078482054
462	4.62	-0.0236667161807418	-1.73764078482054
463	4.63	-0.0236667161807418	-1.73506144084968
464	4.64	-0.0236667161807418	-1.73635111283511
465	4.65	-0.0223770441953093	-1.73506144084968
466	4.66	-0.0223770441953093	-1.73377176886424
467	4.67	-0.0249563881661743	-1.73506144084968
468	4.68	-0.0236667161807418	-1.73377176886424
469	4.69	-0.0236667161807418	-1.73248209687881
470	4.7	-0.0223770441953093	-1.73119242489338
471	4.71	-0.0236667161807418	-1.73119242489338
472	4.72	-0.0249563881661743	-1.73119242489338
473	4.73	-0.0236667161807418	-1.72990275290795
474	4.74	-0.0223770441953093	-1.72861308092251
475	4.75	-0.0236667161807418	-1.72732340893708
476	4.76	-0.0236667161807418	-1.72732340893708
477	4.77	-0.0249563881661743	-1.72732340893708
478	4.78	-0.0236667161807418	-1.72732340893708
479	4.79	-0.0236667161807418	-1.72603373695165
480	4.8	-0.0236667161807418	-1.72474406496622
481	4.81	-0.0236667161807418	-1.72345439298078
482	4.82	-0.0236667161807418	-1.72345439298078
483	4.83	-0.0236667161807418	-1.72345439298078
484	4.84	-0.0236667161807418	-1.72216472099535
485	4.85	-0.0236667161807418	-1.72216472099535
486	4.86	-0.0236667161807418	-1.72216472099535
487	4.87	-0.0236667161807418	-1.72087504900992
488	4.88	-0.0249563881661743	-1.71958537702449
489	4.89	-0.0223770441953093	-1.71958537702449
490	4.9	-0.0223770441953093	-1.71829570503905
491	4.91	-0.0236667161807418	-1.71829570503905
492	4.92	-0.0236667161807418	-1.71700603305362
493	4.93	-0.0236667161807418	-1.71700603305362
494	4.94	-0.0236667161807418	-1.71571636106819
495	4.95	-0.0236667161807418	-1.71571636106819
496	4.96	-0.0236667161807418	-1.71442668908276
497	4.97	-0.0236667161807418	-1.71442668908276
498	4.98	-0.0236667161807418	-1.71313701709732
499	4.99	-0.0236667161807418	-1.71313701709732
500	5	-0.0236667161807418	-1.71184734511189
501	5.01	-0.0223770441953093	-1.71184734511189
502	5.02	-0.0236667161807418	-1.71055767312646
503	5.03	-0.0236667161807418	-1.71055767312646
504	5.04	-0.0236667161807418	-1.70926800114103
505	5.05	-0.0223770441953093	-1.70926800114103
506	5.06	-0.0236667161807418	-1.70926800114103
507	5.07	-0.0236667161807418	-1.70668865717016
508	5.08	-0.0236667161807418	-1.70668865717016
509	5.09	-0.0236667161807418	-1.70668865717016
510	5.1	-0.0236667161807418	-1.70539898518473
511	5.11	-0.0223770441953093	-1.70539898518473
512	5.12	-0.0236667161807418	-1.7041093131993
513	5.13	-0.0223770441953093	-1.7041093131993
514	5.14	-0.0236667161807418	-1.70281964121386
515	5.15	-0.0236667161807418	-1.70281964121386
516	5.16	-0.0236667161807418	-1.70152996922843
517	5.17	-0.0223770441953093	-1.700240297243
518	5.18	-0.0236667161807418	-1.700240297243
519	5.19	-0.0236667161807418	-1.69895062525757
520	5.2	-0.0223770441953093	-1.69895062525757
521	5.21	-0.0236667161807418	-1.69895062525757
522	5.22	-0.0249563881661743	-1.69766095327213
523	5.23	-0.0236667161807418	-1.6963712812867
524	5.24	-0.0236667161807418	-1.6963712812867
525	5.25	-0.0223770441953093	-1.6963712812867
526	5.26	-0.0236667161807418	-1.69508160930127
527	5.27	-0.0236667161807418	-1.69508160930127
528	5.28	-0.0236667161807418	-1.69379193731584
529	5.29	-0.0223770441953093	-1.6925022653304
530	5.3	-0.0236667161807418	-1.6925022653304
531	5.31	-0.0236667161807418	-1.69121259334497
532	5.32	-0.0236667161807418	-1.69121259334497
533	5.33	-0.0236667161807418	-1.68992292135954
534	5.34	-0.0249563881661743	-1.68863324937411
535	5.35	-0.0236667161807418	-1.68863324937411
536	5.36	-0.0236667161807418	-1.68734357738867
537	5.37	-0.0236667161807418	-1.68605390540324
538	5.38	-0.0249563881661743	-1.68605390540324
539	5.39	-0.0223770441953093	-1.68476423341781
540	5.4	-0.0236667161807418	-1.68347456143238
541	5.41	-0.0236667161807418	-1.68347456143238
542	5.42	-0.0249563881661743	-1.68218488944694
543	5.43	-0.0223770441953093	-1.68218488944694
544	5.44	-0.0223770441953093	-1.68089521746151
545	5.45	-0.0236667161807418	-1.68089521746151
546	5.46	-0.0249563881661743	-1.67960554547608
