Address,ASRL1::INSTR
Model,34401A
Serial Number:,0
Firmware Version,11-5-2
Start Time,2021-05-04 13:19:28.842
Stop Time,2021-05-04 13:21:25.841
Sample Count,2792
Auto Range:,On
Measurement:,AC Voltage
Range(VAC):,10
Resolution(VAC):,0.0001
,
Time (s),Channel 1 (VAC)
2021-05-04 13:20:05.963,1.2323084
2021-05-04 13:20:06.004,1.2319974
2021-05-04 13:20:06.044,1.2319281
2021-05-04 13:20:06.084,1.2318588
2021-05-04 13:20:06.124,1.2318735
2021-05-04 13:20:06.165,1.2321277
2021-05-04 13:20:06.206,1.2322979
2021-05-04 13:20:06.247,1.2322202
2021-05-04 13:20:06.288,1.2323294
2021-05-04 13:20:06.329,1.2325606
2021-05-04 13:20:06.370,1.2327581
2021-05-04 13:20:06.411,1.2326425
2021-05-04 13:20:06.451,1.2324912
2021-05-04 13:20:06.492,1.2325354
2021-05-04 13:20:06.532,1.2325459
2021-05-04 13:20:06.573,1.2323357
2021-05-04 13:20:06.613,1.2318503
2021-05-04 13:20:06.653,1.231304
2021-05-04 13:20:06.694,1.2306652
2021-05-04 13:20:06.734,1.2300559
2021-05-04 13:20:06.775,1.2295579
2021-05-04 13:20:06.815,1.229373
2021-05-04 13:20:06.856,1.2295453
2021-05-04 13:20:06.896,1.2297659
2021-05-04 13:20:06.937,1.2299676
2021-05-04 13:20:06.978,1.2302618
2021-05-04 13:20:07.019,1.2306253
2021-05-04 13:20:07.059,1.2308712
2021-05-04 13:20:07.099,1.2310267
2021-05-04 13:20:07.139,1.2310624
2021-05-04 13:20:07.179,1.2308018
2021-05-04 13:20:07.220,1.2304362
2021-05-04 13:20:07.260,1.2302114
2021-05-04 13:20:07.301,1.23035
2021-05-04 13:20:07.342,1.2307913
2021-05-04 13:20:07.383,1.2311716
2021-05-04 13:20:07.423,1.2312326
2021-05-04 13:20:07.464,1.2311422
2021-05-04 13:20:07.505,1.2312956
2021-05-04 13:20:07.546,1.231678
2021-05-04 13:20:07.586,1.2318356
2021-05-04 13:20:07.626,1.2318083
2021-05-04 13:20:07.666,1.2318167
2021-05-04 13:20:07.706,1.2318609
2021-05-04 13:20:07.746,1.2319491
2021-05-04 13:20:07.787,1.2321088
2021-05-04 13:20:07.828,1.2322706
2021-05-04 13:20:07.868,1.2323483
2021-05-04 13:20:07.909,1.2322958
2021-05-04 13:20:07.950,1.2321298
2021-05-04 13:20:07.991,1.2318714
2021-05-04 13:20:08.031,1.231657
2021-05-04 13:20:08.072,1.231657
2021-05-04 13:20:08.113,1.2317474
2021-05-04 13:20:08.154,1.2317978
2021-05-04 13:20:08.194,1.2319008
2021-05-04 13:20:08.234,1.2320647
2021-05-04 13:20:08.275,1.2320731
2021-05-04 13:20:08.315,1.2318125
2021-05-04 13:20:08.355,1.2315162
2021-05-04 13:20:08.395,1.2314343
2021-05-04 13:20:08.436,1.2315078
2021-05-04 13:20:08.477,1.2316108
2021-05-04 13:20:08.518,1.2316864
2021-05-04 13:20:08.560,1.2316949
2021-05-04 13:20:08.601,1.2316087
2021-05-04 13:20:08.641,1.2316297
2021-05-04 13:20:08.682,1.2317306
2021-05-04 13:20:08.722,1.2317075
2021-05-04 13:20:08.762,1.2314931
2021-05-04 13:20:08.802,1.2311779
2021-05-04 13:20:08.842,1.2309783
2021-05-04 13:20:08.883,1.2308312
2021-05-04 13:20:08.924,1.2308691
2021-05-04 13:20:08.965,1.2311233
2021-05-04 13:20:09.005,1.2315099
2021-05-04 13:20:09.046,1.2318735
2021-05-04 13:20:09.086,1.2320563
2021-05-04 13:20:09.127,1.2321172
2021-05-04 13:20:09.168,1.2321487
2021-05-04 13:20:09.209,1.2321613
2021-05-04 13:20:09.249,1.2320668
2021-05-04 13:20:09.291,1.2321739
2021-05-04 13:20:09.331,1.2325879
2021-05-04 13:20:09.371,1.2328842
2021-05-04 13:20:09.412,1.2329514
2021-05-04 13:20:09.452,1.232735
2021-05-04 13:20:09.492,1.2321319
2021-05-04 13:20:09.533,1.2312305
2021-05-04 13:20:09.574,1.2303185
2021-05-04 13:20:09.615,1.2299571
2021-05-04 13:20:09.656,1.2300853
2021-05-04 13:20:09.698,1.2304404
2021-05-04 13:20:09.738,1.2305812
2021-05-04 13:20:09.779,1.2306862
2021-05-04 13:20:09.820,1.2310582
2021-05-04 13:20:09.860,1.2313755
2021-05-04 13:20:09.901,1.2315667
2021-05-04 13:20:09.942,1.2315835
2021-05-04 13:20:09.982,1.2315289
2021-05-04 13:20:10.023,1.2313587
2021-05-04 13:20:10.063,1.231117
2021-05-04 13:20:10.104,1.2308691
2021-05-04 13:20:10.145,1.2305812
2021-05-04 13:20:10.186,1.2302303
2021-05-04 13:20:10.226,1.2299487
2021-05-04 13:20:10.267,1.2299445
2021-05-04 13:20:10.308,1.2303101
2021-05-04 13:20:10.349,1.2308922
2021-05-04 13:20:10.389,1.2313124
2021-05-04 13:20:10.430,1.2315583
2021-05-04 13:20:10.471,1.2315835
2021-05-04 13:20:10.511,1.2314049
2021-05-04 13:20:10.551,1.2312683
2021-05-04 13:20:10.591,1.2312935
2021-05-04 13:20:10.632,1.2314868
2021-05-04 13:20:10.672,1.2316045
2021-05-04 13:20:10.713,1.2315667
2021-05-04 13:20:10.753,1.2312431
2021-05-04 13:20:10.794,1.2309069
2021-05-04 13:20:10.836,1.2308943
2021-05-04 13:20:10.877,1.2310939
2021-05-04 13:20:10.918,1.2310918
2021-05-04 13:20:10.958,1.2309783
2021-05-04 13:20:10.999,1.2309258
2021-05-04 13:20:11.040,1.2309384
2021-05-04 13:20:11.080,1.2310939
2021-05-04 13:20:11.120,1.231283
2021-05-04 13:20:11.160,1.2314217
2021-05-04 13:20:11.201,1.2314427
2021-05-04 13:20:11.242,1.2313797
2021-05-04 13:20:11.283,1.2315247
2021-05-04 13:20:11.324,1.2319722
2021-05-04 13:20:11.365,1.2325501
2021-05-04 13:20:11.405,1.2331363
2021-05-04 13:20:11.446,1.2334809
2021-05-04 13:20:11.487,1.2333128
2021-05-04 13:20:11.528,1.2328484
2021-05-04 13:20:11.568,1.2323673
2021-05-04 13:20:11.610,1.2320121
2021-05-04 13:20:11.651,1.2319554
2021-05-04 13:20:11.691,1.2318314
2021-05-04 13:20:11.731,1.2315709
2021-05-04 13:20:11.771,1.2313608
2021-05-04 13:20:11.812,1.2312284
2021-05-04 13:20:11.852,1.231014
2021-05-04 13:20:11.893,1.230827
2021-05-04 13:20:11.934,1.2307514
2021-05-04 13:20:11.975,1.2305938
2021-05-04 13:20:12.016,1.2305413
2021-05-04 13:20:12.057,1.2306358
2021-05-04 13:20:12.097,1.2307388
2021-05-04 13:20:12.138,1.2310035
2021-05-04 13:20:12.179,1.2311296
2021-05-04 13:20:12.220,1.2311611
2021-05-04 13:20:12.260,1.2312158
2021-05-04 13:20:12.300,1.2311569
2021-05-04 13:20:12.340,1.2309174
2021-05-04 13:20:12.381,1.2306841
2021-05-04 13:20:12.422,1.2305434
2021-05-04 13:20:12.462,1.2307367
2021-05-04 13:20:12.503,1.2310813
2021-05-04 13:20:12.543,1.2312578
2021-05-04 13:20:12.584,1.2314343
2021-05-04 13:20:12.624,1.2315709
2021-05-04 13:20:12.665,1.2315015
2021-05-04 13:20:12.706,1.2314511
2021-05-04 13:20:12.747,1.2315751
2021-05-04 13:20:12.788,1.2317159
2021-05-04 13:20:12.828,1.2318272
2021-05-04 13:20:12.868,1.2321067
2021-05-04 13:20:12.908,1.2323294
2021-05-04 13:20:12.949,1.2326257
2021-05-04 13:20:12.989,1.2330376
2021-05-04 13:20:13.030,1.2332645
2021-05-04 13:20:13.070,1.2332141
2021-05-04 13:20:13.111,1.2329871
2021-05-04 13:20:13.152,1.232674
2021-05-04 13:20:13.193,1.2322979
2021-05-04 13:20:13.233,1.2319953
2021-05-04 13:20:13.274,1.2317831
2021-05-04 13:20:13.315,1.2317306
2021-05-04 13:20:13.356,1.2319386
2021-05-04 13:20:13.396,1.2321172
2021-05-04 13:20:13.436,1.2321004
2021-05-04 13:20:13.476,1.232092
2021-05-04 13:20:13.517,1.2323315
2021-05-04 13:20:13.557,1.2325606
2021-05-04 13:20:13.597,1.2326404
2021-05-04 13:20:13.638,1.2324681
2021-05-04 13:20:13.678,1.2320542
2021-05-04 13:20:13.719,1.2317033
2021-05-04 13:20:13.760,1.2316024
2021-05-04 13:20:13.801,1.2316759
2021-05-04 13:20:13.842,1.2318588
2021-05-04 13:20:13.883,1.2321634
2021-05-04 13:20:13.925,1.2324912
2021-05-04 13:20:13.965,1.2328968
2021-05-04 13:20:14.005,1.2335524
2021-05-04 13:20:14.045,1.2340525
2021-05-04 13:20:14.085,1.234292
2021-05-04 13:20:14.126,1.2342059
2021-05-04 13:20:14.167,1.2337037
2021-05-04 13:20:14.207,1.2331111
2021-05-04 13:20:14.248,1.232819
2021-05-04 13:20:14.289,1.2328358
2021-05-04 13:20:14.330,1.2328106
2021-05-04 13:20:14.370,1.232466
2021-05-04 13:20:14.411,1.2320016
2021-05-04 13:20:14.452,1.2316675
2021-05-04 13:20:14.493,1.2315499
2021-05-04 13:20:14.533,1.2314196
2021-05-04 13:20:14.573,1.231407
2021-05-04 13:20:14.614,1.2317075
2021-05-04 13:20:14.654,1.2318924
2021-05-04 13:20:14.695,1.2317369
2021-05-04 13:20:14.735,1.2312914
2021-05-04 13:20:14.776,1.2308312
2021-05-04 13:20:14.816,1.2306947
2021-05-04 13:20:14.857,1.2308796
2021-05-04 13:20:14.897,1.2312116
2021-05-04 13:20:14.938,1.2315646
2021-05-04 13:20:14.979,1.2319344
2021-05-04 13:20:15.020,1.2320121
2021-05-04 13:20:15.061,1.231823
2021-05-04 13:20:15.101,1.2314721
2021-05-04 13:20:15.142,1.2311338
2021-05-04 13:20:15.182,1.230806
2021-05-04 13:20:15.222,1.2304761
2021-05-04 13:20:15.262,1.2303732
2021-05-04 13:20:15.303,1.2306778
2021-05-04 13:20:15.343,1.2312158
2021-05-04 13:20:15.384,1.2319554
2021-05-04 13:20:15.424,1.2327518
2021-05-04 13:20:15.465,1.2332267
2021-05-04 13:20:15.506,1.2333654
2021-05-04 13:20:15.547,1.2331615
2021-05-04 13:20:15.587,1.2327098
2021-05-04 13:20:15.628,1.2322244
2021-05-04 13:20:15.669,1.2319365
2021-05-04 13:20:15.709,1.2317726
2021-05-04 13:20:15.750,1.231697
2021-05-04 13:20:15.790,1.2318567
2021-05-04 13:20:15.831,1.2319491
2021-05-04 13:20:15.872,1.2318503
2021-05-04 13:20:15.913,1.231531
2021-05-04 13:20:15.953,1.2312767
2021-05-04 13:20:15.994,1.2312851
2021-05-04 13:20:16.035,1.2314112
2021-05-04 13:20:16.076,1.2316528
2021-05-04 13:20:16.116,1.2319239
2021-05-04 13:20:16.157,1.2320079
2021-05-04 13:20:16.197,1.2317432
2021-05-04 13:20:16.238,1.2315057
2021-05-04 13:20:16.279,1.2315772
2021-05-04 13:20:16.319,1.2319722
2021-05-04 13:20:16.359,1.2325522
2021-05-04 13:20:16.399,1.232901
2021-05-04 13:20:16.440,1.2329724
2021-05-04 13:20:16.480,1.2329787
2021-05-04 13:20:16.521,1.2329808
2021-05-04 13:20:16.562,1.233006
2021-05-04 13:20:16.603,1.23284
2021-05-04 13:20:16.644,1.2324471
2021-05-04 13:20:16.685,1.2319344
2021-05-04 13:20:16.726,1.2312452
2021-05-04 13:20:16.767,1.2308838
2021-05-04 13:20:16.808,1.230806
2021-05-04 13:20:16.848,1.230806
2021-05-04 13:20:16.888,1.2307514
2021-05-04 13:20:16.928,1.2306442
2021-05-04 13:20:16.968,1.2305917
2021-05-04 13:20:17.009,1.2306547
2021-05-04 13:20:17.050,1.2306968
2021-05-04 13:20:17.091,1.2308144
2021-05-04 13:20:17.131,1.2307976
2021-05-04 13:20:17.172,1.2305202
2021-05-04 13:20:17.213,1.2303816
2021-05-04 13:20:17.253,1.2304719
2021-05-04 13:20:17.294,1.2305371
2021-05-04 13:20:17.335,1.2304719
2021-05-04 13:20:17.376,1.230432
2021-05-04 13:20:17.417,1.230495
2021-05-04 13:20:17.457,1.230764
2021-05-04 13:20:17.497,1.2309846
2021-05-04 13:20:17.537,1.2309237
2021-05-04 13:20:17.577,1.2305623
2021-05-04 13:20:17.617,1.2300391
2021-05-04 13:20:17.658,1.2295747
2021-05-04 13:20:17.699,1.2294024
2021-05-04 13:20:17.740,1.2295915
2021-05-04 13:20:17.781,1.2301231
2021-05-04 13:20:17.822,1.2307661
2021-05-04 13:20:17.862,1.2314616
2021-05-04 13:20:17.903,1.2319869
2021-05-04 13:20:17.944,1.2322979
2021-05-04 13:20:17.985,1.2323946
2021-05-04 13:20:18.025,1.2323252
2021-05-04 13:20:18.065,1.2323673
2021-05-04 13:20:18.105,1.2322097
2021-05-04 13:20:18.146,1.2317936
2021-05-04 13:20:18.187,1.2316171
2021-05-04 13:20:18.227,1.231718
2021-05-04 13:20:18.267,1.2317054
2021-05-04 13:20:18.307,1.2314532
2021-05-04 13:20:18.348,1.2312431
2021-05-04 13:20:18.388,1.2312935
2021-05-04 13:20:18.429,1.2315373
2021-05-04 13:20:18.470,1.2318335
2021-05-04 13:20:18.511,1.2319575
2021-05-04 13:20:18.551,1.2318167
2021-05-04 13:20:18.591,1.2317642
2021-05-04 13:20:18.631,1.231823
2021-05-04 13:20:18.671,1.2318735
2021-05-04 13:20:18.712,1.2319827
2021-05-04 13:20:18.752,1.2321172
2021-05-04 13:20:18.793,1.2321445
2021-05-04 13:20:18.834,1.232176
2021-05-04 13:20:18.875,1.2321487
2021-05-04 13:20:18.917,1.2320731
2021-05-04 13:20:18.958,1.2320184
2021-05-04 13:20:18.999,1.2319722
2021-05-04 13:20:19.040,1.2320668
2021-05-04 13:20:19.081,1.232237
2021-05-04 13:20:19.121,1.232279
2021-05-04 13:20:19.162,1.2321487
2021-05-04 13:20:19.202,1.2318335
2021-05-04 13:20:19.241,1.2314343
2021-05-04 13:20:19.282,1.2312011
2021-05-04 13:20:19.323,1.2312683
2021-05-04 13:20:19.363,1.2313418
2021-05-04 13:20:19.404,1.2312368
2021-05-04 13:20:19.445,1.2310729
2021-05-04 13:20:19.486,1.2309888
2021-05-04 13:20:19.526,1.2310035
2021-05-04 13:20:19.567,1.2310666
2021-05-04 13:20:19.608,1.2312116
2021-05-04 13:20:19.649,1.2313902
2021-05-04 13:20:19.690,1.2316549
2021-05-04 13:20:19.731,1.2319932
2021-05-04 13:20:19.771,1.2323315
2021-05-04 13:20:19.811,1.2326341
2021-05-04 13:20:19.851,1.2328547
2021-05-04 13:20:19.892,1.233025
2021-05-04 13:20:19.932,1.2330943
2021-05-04 13:20:19.973,1.2331006
2021-05-04 13:20:20.014,1.2330207
2021-05-04 13:20:20.055,1.2326047
2021-05-04 13:20:20.096,1.2321193
2021-05-04 13:20:20.137,1.2317537
2021-05-04 13:20:20.177,1.2315709
2021-05-04 13:20:20.218,1.2314658
2021-05-04 13:20:20.258,1.2314784
2021-05-04 13:20:20.299,1.2315856
2021-05-04 13:20:20.339,1.2316843
2021-05-04 13:20:20.379,1.2315331
2021-05-04 13:20:20.419,1.2310414
2021-05-04 13:20:20.460,1.2305854
2021-05-04 13:20:20.501,1.2303584
2021-05-04 13:20:20.542,1.2302576
2021-05-04 13:20:20.583,1.2302912
2021-05-04 13:20:20.623,1.2304467
2021-05-04 13:20:20.664,1.2306589
2021-05-04 13:20:20.705,1.2309552
2021-05-04 13:20:20.746,1.231325
2021-05-04 13:20:20.787,1.2315688
2021-05-04 13:20:20.828,1.2316843
2021-05-04 13:20:20.868,1.2317621
2021-05-04 13:20:20.908,1.2317348
2021-05-04 13:20:20.948,1.231594
2021-05-04 13:20:20.988,1.2314133
2021-05-04 13:20:21.028,1.2312599
2021-05-04 13:20:21.068,1.2311296
2021-05-04 13:20:21.109,1.2310792
2021-05-04 13:20:21.149,1.2310119
2021-05-04 13:20:21.190,1.2310098
2021-05-04 13:20:21.231,1.2310077
2021-05-04 13:20:21.273,1.2310855
